Date,AAPL,ABBV,ABNB,ACN,ADBE,ADI,AMAT,AMD,AMGN,AMT,AMZN,ASML,AVGO,BA,BAC,BKNG,BLK,BP,BRK-B,BSX,BX,C,CAT,CB,CDNS,COP,COST,CRM,CVX,DE,EQIX,ETN,FIS,GE,GOOGL,GS,HCA,HD,HON,HSBC,IBM,INTU,ISRG,ITW,JNJ,JPM,KLAC,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,META,MRK,MS,MSFT,MU,NFLX,NKE,NOW,NVDA,ORCL,PANW,PDD,PFE,PG,PGR,PLTR,PM,QCOM,REGN,RTX,RY,SAP,SCHW,SHEL,SNY,SPGI,SYK,T,TJX,TM,TMO,TSLA,TSM,TTE,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM
2021-05-20,124.3262,97.8923,136.2,266.0217,491.67,146.76,125.0276,78.06,218.3564,217.7019,162.384,621.9528,41.2521,227.65,37.291,2268.9246,753.8365,21.168,286.73,41.92,76.7454,64.7294,215.7856,155.532,125.25,47.0521,364.4295,221.0937,85.957,333.5989,666.82,133.7817,134.4425,63.6776,114.4825,320.7396,197.9736,281.4286,190.703,23.9024,114.5953,422.3331,277.5533,207.7196,149.3439,142.4653,298.6381,279.4329,190.9807,341.068,177.5486,59.4874,357.7751,208.4025,55.9423,316.3998,65.4241,74.4108,237.5994,79.1583,50.167,124.3573,94.226,14.5766,73.8305,57.0983,131.0,32.0916,123.2906,91.2846,20.61,77.5131,119.6646,510.3794,76.9205,86.8066,131.0992,66.66,33.5346,46.0331,360.1156,242.1917,16.5502,63.0215,143.4444,459.4853,195.5933,104.5598,36.0739,162.6255,49.33,377.997,199.3659,219.0327,216.61,42.2633,40.9743,44.7146,49.6197
2021-05-21,122.4903,97.0647,134.71,265.4877,488.07,146.6588,123.4444,77.17,217.559,216.9468,160.154,612.7975,40.9112,234.82,37.763,2256.4583,768.0141,21.168,287.74,42.11,78.1141,65.9612,217.8517,156.0468,123.46,47.2729,361.7123,219.9081,86.4218,337.8531,664.164,133.5954,134.9361,64.5064,113.8463,326.5165,198.1369,281.3127,191.6216,23.8568,115.2802,420.5478,274.9967,207.6749,149.2479,144.0864,295.5695,279.8453,191.3157,340.1018,176.6857,58.2896,357.6778,207.5588,56.1639,314.0364,65.0299,76.02,236.3367,78.7583,49.789,123.7881,93.894,14.9549,74.1212,60.4083,129.29,31.9557,123.2906,88.6903,20.75,77.5131,118.6,503.9251,77.4439,87.1641,130.7999,68.0076,33.6359,45.8457,362.9713,243.4296,16.7568,62.7128,144.286,456.5721,193.6267,103.2399,36.1963,162.371,48.82,380.7627,198.9796,219.3519,213.43,42.3526,41.1087,44.5043,49.6872
2021-05-24,124.1212,96.8892,135.91,266.8649,497.83,149.5577,129.1245,77.44,214.7334,219.4031,162.2495,631.712,41.632,237.44,37.9679,2310.6716,778.355,21.5671,289.73,42.8,78.5273,66.284,219.5138,156.0,126.33,47.6552,364.306,224.2651,87.6503,337.4868,662.4058,133.791,135.5373,64.2627,117.1667,328.3262,197.8872,280.4843,193.167,23.9631,115.2643,427.3204,278.3067,207.7465,149.8189,144.8659,302.6312,282.376,192.4069,340.5322,175.0242,60.2392,362.3288,208.1601,56.4475,322.3781,64.9067,77.1817,241.7446,80.8853,50.29,125.0945,95.272,15.5736,74.4495,60.7533,130.41,31.8437,123.2549,87.1874,21.22,78.1019,119.9081,497.7096,78.0486,87.2152,132.287,68.4222,34.0241,45.718,364.4617,244.8579,16.6116,62.0767,145.7363,456.6905,202.1467,104.8829,36.6555,165.6007,50.03,380.1339,200.812,221.8185,211.22,42.4047,41.4313,44.5074,50.269
2021-05-25,123.9258,95.7607,133.99,267.933,505.08,150.6713,131.9261,77.86,209.7497,219.9152,162.9525,644.5005,41.6637,240.74,37.4157,2301.354,780.0594,20.9764,287.2,43.03,78.3465,65.6468,217.7874,155.0733,127.49,46.6188,366.1396,224.9765,86.2143,338.7359,673.3588,133.0179,135.2771,63.9701,117.2575,324.9564,201.8139,282.1859,192.3428,23.9175,114.5236,425.9425,282.0033,208.1941,149.406,143.3689,302.9839,282.3572,190.6841,338.8985,177.1906,60.7831,357.3081,208.3666,56.4741,325.5162,63.6501,76.4675,242.6507,79.2559,50.134,125.3371,95.98,15.6093,73.9336,60.8467,130.82,31.4597,123.6748,87.0264,21.48,77.5926,120.666,495.2831,77.85,87.062,131.8568,67.4987,32.9015,45.752,364.7603,244.5151,16.4832,62.928,145.2529,458.2311,201.5633,105.4828,35.8825,165.6094,50.46,382.0763,199.3569,221.5283,208.76,42.0326,41.2969,44.6895,49.1306
2021-05-26,123.877,95.8778,134.75,266.0217,506.98,150.8185,131.5801,78.34,206.7595,220.8613,163.258,638.2501,41.7498,241.37,37.4424,2309.2151,782.2542,21.0004,287.33,41.83,79.3021,65.8507,218.2833,155.5226,126.83,47.0776,366.3677,226.9228,86.4218,335.9655,673.4779,133.1763,133.6528,65.3353,118.123,327.5327,203.3691,282.7027,192.5403,23.9327,114.1971,429.649,279.7933,205.9113,148.5188,143.3512,302.4787,280.9701,192.3782,337.3878,177.723,60.5619,352.8614,208.5551,56.4032,325.3871,63.4284,76.8892,242.429,80.2413,50.236,127.7353,97.082,15.6614,74.3369,61.295,123.57,31.1318,123.3978,88.0283,22.12,77.4255,120.0705,494.4179,78.0666,87.4195,132.3899,67.4045,33.0281,45.9224,364.8373,240.3635,16.4999,63.4799,146.8465,453.9552,206.3767,107.0704,35.8672,165.3111,51.12,382.2243,201.0726,219.6421,206.8,41.9433,41.5746,44.6361,49.704
2021-05-27,122.3438,93.8883,143.17,262.368,498.28,150.837,132.4644,78.42,203.9513,220.5575,161.5055,637.5981,42.4017,250.7,37.8966,2297.1919,781.9866,20.9764,289.3,41.96,79.3279,66.9041,221.5615,158.518,127.13,47.171,368.1537,223.1191,85.5005,340.1633,673.2032,134.6759,134.4246,69.9673,117.2481,331.072,205.1549,283.9855,198.5499,24.2591,114.5475,419.2671,278.12,206.6096,148.2904,145.5834,301.6687,281.9168,190.6649,340.2512,177.8791,61.289,352.229,210.808,56.1195,330.4418,62.3525,77.7067,240.3275,81.8902,50.386,127.4273,95.844,15.4499,74.0743,61.21,119.66,30.9158,120.5925,88.6993,22.7,76.9243,120.5667,492.6079,79.9709,88.9774,129.397,69.5907,32.758,45.1132,366.639,242.3441,16.5893,62.8999,148.2163,466.5855,210.2833,106.8581,35.7066,165.9868,50.71,381.7526,202.0834,219.4389,207.31,41.8912,41.8972,44.4854,49.3836
2021-05-28,121.6895,94.6239,140.4,264.3447,504.58,152.1216,132.7623,80.08,206.2308,221.7293,161.1535,647.549,42.8233,247.02,37.7541,2323.5308,782.5308,20.9365,289.44,42.55,79.7756,66.8616,221.3778,159.117,126.99,47.3494,359.3846,235.2417,86.1479,339.1209,674.6959,135.2906,133.6887,68.5533,116.9588,332.7715,206.211,284.1102,198.2408,24.5779,114.4838,426.0396,280.7267,207.4689,148.6769,145.486,302.0023,281.748,191.1817,337.961,178.8521,61.6829,350.8473,211.0969,56.3146,326.4496,62.3279,78.266,240.6842,82.0951,50.281,127.591,94.776,16.2045,73.8492,60.5417,124.88,30.9798,120.4764,88.6366,22.95,76.7254,121.3787,499.6588,80.0612,88.5262,130.8748,69.5907,32.5892,45.5135,365.6082,243.0677,16.4329,63.1805,148.6013,463.6427,208.4067,108.3257,35.7295,166.5924,50.83,381.0311,202.8325,219.8645,208.63,42.0401,41.8613,44.5922,49.2233
2021-06-01,121.3672,93.7964,144.31,263.1456,495.91,151.2806,132.8392,80.81,202.4518,224.4286,160.9325,644.0308,42.4588,254.73,38.2262,2290.7964,782.415,21.5671,289.84,42.93,79.5603,67.7535,222.9206,160.5211,125.75,49.4986,359.3466,233.3646,88.5218,342.4173,677.1686,136.2593,133.1952,68.9921,118.1662,342.0922,207.2478,281.7939,199.9922,24.0238,114.8422,425.6223,278.68,208.7849,145.4091,147.0893,300.8968,283.3039,189.9183,337.7133,176.1165,61.606,350.0786,210.5102,56.1373,326.8469,61.7447,79.2642,238.4863,82.1049,49.908,125.7676,93.834,16.2245,74.6276,60.0583,139.34,30.7958,118.7164,88.8424,23.06,77.0038,120.8374,500.4544,80.3139,88.7816,130.9683,70.3351,33.4164,44.6958,359.8177,243.5629,16.3715,62.8531,154.2954,441.4333,207.9667,109.3872,36.5483,165.8728,50.98,376.221,203.1033,219.2165,209.67,41.9582,42.3452,44.476,50.9858
2021-06-02,122.129,93.1193,151.0,264.0075,495.77,152.0291,133.6081,81.97,203.8213,228.2129,161.6995,646.2263,42.9502,255.62,38.244,2280.6035,791.7924,22.054,290.02,41.61,79.3968,67.8385,223.5634,160.4274,124.53,50.1102,361.5888,231.8035,89.7087,334.9981,694.3034,135.9612,133.8772,68.6996,117.6406,342.9867,202.2171,280.5133,198.0948,24.335,116.0608,432.2008,273.8467,209.1877,145.9977,147.0982,300.7633,282.0624,190.5979,340.5164,175.1251,61.6013,356.9481,210.9976,56.3943,326.8667,62.3114,79.8236,238.3899,82.2903,49.924,125.4498,93.402,16.737,75.2842,59.6117,139.9,31.0278,119.2346,89.8801,24.45,77.0277,121.3452,502.5726,79.989,89.1051,130.1359,70.6084,33.9988,44.1591,365.955,238.7353,16.5334,61.7212,158.1362,443.6059,201.7067,109.7933,37.2064,167.4086,50.79,375.4162,202.5798,222.1474,210.38,42.1591,41.942,44.3787,51.3906
2021-06-03,120.6446,93.7964,144.19,261.9745,493.14,149.7834,131.0803,80.28,204.3239,228.5775,159.3505,638.3651,42.1406,250.32,38.6822,2258.8496,789.7485,22.1578,291.97,41.35,79.4743,67.6431,223.9123,162.3089,123.94,50.5179,364.705,228.0689,89.302,337.0643,711.6214,136.3804,131.4364,68.6996,116.4988,347.7096,204.742,278.9012,196.7727,23.9403,115.9254,437.1687,272.2167,209.8502,145.8571,147.1956,294.2733,280.595,194.0149,342.5148,174.6936,60.3474,352.0538,209.7972,56.5007,323.7783,63.6154,80.3313,236.8572,80.0364,48.943,125.4498,91.84,16.928,76.0532,58.5217,133.45,31.1718,121.3698,89.4239,23.63,77.4733,119.4954,502.871,80.0341,88.722,128.92,71.6261,33.9313,44.2273,367.4195,237.764,16.3213,61.5903,160.8579,439.7742,190.9467,107.8273,37.1911,163.2398,48.7,377.368,203.0311,220.6481,211.15,42.4047,41.6284,44.4572,51.593
2021-06-04,122.9395,93.9217,150.73,265.291,504.5,153.0273,134.4155,81.58,205.286,230.2526,160.311,655.0554,43.0654,249.92,38.7001,2278.4092,794.9835,21.9023,292.52,42.03,80.2318,67.5242,224.0776,161.9438,126.75,50.8407,368.1728,234.6292,90.0158,334.9324,719.2683,138.3271,131.7863,68.0657,118.781,350.1517,205.2316,278.5251,197.5025,23.91,117.4148,448.2008,277.15,211.0945,145.7956,147.4348,302.0976,282.0435,193.3641,348.4834,174.3356,62.2012,356.1405,210.6366,56.7489,328.0584,63.7875,80.8562,241.7541,81.7244,49.474,125.0477,92.13,17.535,77.7414,59.5583,132.17,31.3158,121.4592,89.7817,24.03,77.895,121.8167,509.0666,80.341,88.9519,130.828,71.3529,33.8891,44.6617,370.5316,239.7922,16.3436,61.4032,163.311,443.1615,199.6833,110.3102,37.1682,166.8118,50.18,375.222,204.1322,222.6117,209.93,42.6429,42.0764,44.5357,51.8207
2021-06-07,122.9493,94.4651,148.97,264.3729,509.47,152.0107,133.5697,81.35,205.5807,233.1603,159.9005,653.79,42.0481,252.66,38.5659,2261.5159,793.2892,21.7587,289.46,42.14,81.2649,67.3713,220.1657,158.6115,124.93,50.8067,361.4081,235.2813,89.4348,333.7961,728.1242,136.7809,128.7981,67.822,119.2143,347.2088,203.4075,277.5848,195.9056,23.9327,117.8927,443.621,277.04,209.0177,144.803,146.7439,303.5843,274.2555,212.9857,346.1933,174.6477,61.6573,354.2528,209.1112,56.4386,334.2451,62.66,80.2108,244.6653,81.9976,49.466,125.244,91.892,17.5757,78.7262,59.395,127.93,31.1878,121.8791,86.2302,24.46,78.4201,120.8918,512.1495,80.2958,88.7901,131.7913,70.42,33.4924,44.4913,367.304,237.6117,16.2375,61.1038,161.8696,438.9053,201.71,109.1195,36.8774,165.4778,50.76,370.2361,201.226,223.7531,209.16,42.5684,42.2108,44.2374,51.4834
2021-06-08,123.7696,93.905,147.01,263.6796,509.2,152.4081,130.5805,80.89,205.26,230.8949,163.2055,652.5916,42.0255,252.76,38.3513,2266.6516,792.895,22.1338,289.19,42.02,81.4456,67.1759,220.5331,158.9579,125.22,51.3674,360.7433,233.5819,90.2482,334.8761,747.9057,137.0324,129.6955,67.7732,119.0227,344.1138,201.4586,278.4266,197.2965,23.7961,118.7289,451.4318,277.89,208.2925,143.5292,146.1592,299.0573,275.1208,211.2437,343.5582,175.7034,60.5154,355.4009,209.9686,56.1018,331.3653,62.3157,79.8494,243.47,78.5729,49.239,124.6831,92.152,17.4141,79.3546,58.89,127.0,31.0758,120.4675,85.756,24.38,76.7015,121.6898,503.6269,80.729,88.3049,132.5021,70.7874,33.543,44.3465,370.3485,237.8021,16.1817,61.5061,160.8042,435.4983,201.1967,106.9966,37.0151,164.056,49.88,371.6144,200.2151,224.4592,211.13,42.5312,41.7628,43.9015,52.3941
2021-06-09,124.1504,95.2926,144.85,264.2979,514.68,153.7574,129.4175,79.96,207.6002,231.7542,164.0575,654.3748,42.0617,248.06,37.8504,2276.8057,780.7216,22.0221,288.58,42.33,81.0927,66.3774,215.4733,156.5991,125.19,50.6963,360.9903,233.2559,89.4597,328.2552,741.8158,136.3711,130.2339,66.9443,119.4941,342.3963,199.9898,275.2385,195.5794,23.4242,120.0033,454.4106,280.08,207.9703,145.4618,144.3344,299.4005,273.2208,216.3166,342.0284,174.969,60.187,353.523,208.9127,56.1195,327.9591,63.7272,79.7462,244.4533,76.7483,48.581,123.2712,92.942,17.3195,79.2702,58.7317,125.52,31.8437,120.4228,84.8257,24.17,76.98,120.5019,518.9717,80.1875,87.7856,130.9122,68.6484,33.6106,44.9598,370.5604,241.03,16.1984,60.8325,161.6368,442.6184,199.5933,108.1134,37.1835,163.6348,49.14,371.0224,199.9173,224.7107,213.56,42.4568,41.1445,43.666,52.8327
2021-06-10,123.1544,97.165,146.12,266.2747,535.52,154.6539,131.83,81.56,212.0379,235.0612,167.4825,671.0076,42.4915,248.34,37.287,2287.0286,777.5842,21.9582,284.91,42.84,80.6278,65.3156,207.2823,154.8767,128.51,51.1125,363.888,237.3067,89.9826,320.6577,753.7029,136.753,130.8098,66.4568,120.8434,334.4889,201.7083,276.1072,194.2401,23.3027,119.8997,457.3213,286.38,208.2925,146.7707,142.0844,304.3085,273.0798,223.5335,342.842,173.2983,60.821,354.4669,211.7286,56.4032,330.1537,65.5348,78.8942,247.9717,77.3532,48.727,122.4671,97.826,17.3861,77.1881,60.4083,123.2,32.5396,121.3162,84.11,24.14,77.6165,121.7079,529.1055,79.646,87.7345,132.764,68.4316,33.8553,45.8117,372.603,244.3913,16.2933,60.5893,161.3145,459.11,203.3733,109.138,36.9616,164.9951,49.55,371.3832,198.1934,226.297,216.77,42.6726,40.4009,43.9172,52.917
2021-06-11,124.3653,96.4796,148.44,267.2677,541.26,154.8942,131.5032,81.31,210.4171,232.9173,167.3415,668.2179,42.6755,247.28,37.439,2267.2712,789.4346,21.9821,286.82,42.91,82.1343,64.9673,202.6635,156.4025,129.28,50.9426,362.7668,237.4252,89.5676,320.7797,747.338,136.576,131.0527,66.7493,120.5988,338.1653,203.2348,278.3102,193.3215,23.4166,120.4891,458.1266,288.09,208.3552,144.9084,141.987,305.071,273.9169,214.4884,342.842,175.1618,60.9482,355.6345,213.8406,56.5362,328.9621,65.6467,79.2126,248.5984,77.4118,48.877,123.3647,99.602,17.7855,77.7508,60.9733,121.97,32.1157,120.4853,83.7343,24.67,78.6429,122.0706,522.6512,80.1514,88.2708,134.2231,69.6567,34.117,45.8287,378.1526,243.5629,16.3715,61.5154,162.4694,459.3469,203.2967,109.1472,37.4896,165.5831,50.01,368.0532,199.7638,227.274,193.02,42.6652,40.9295,44.1903,52.4279
2021-06-14,127.4219,96.4629,149.21,267.6706,556.95,155.6705,133.6273,81.55,209.0476,235.1653,169.1935,680.0096,43.1406,245.14,36.9918,2267.9309,785.9565,22.3812,283.53,42.54,82.3065,63.846,201.1115,155.8128,130.96,51.2315,364.6005,243.3038,89.6174,315.1167,754.6187,135.9892,131.8175,65.6766,121.5273,333.5765,199.5577,277.0117,191.5959,23.5077,119.4935,462.7938,290.93,208.0687,145.2685,139.5776,309.9314,273.6254,216.4123,344.071,174.1061,61.7199,356.627,213.8857,56.545,334.4339,65.4991,78.0681,250.5263,78.5339,49.989,122.8224,101.868,17.9785,77.4882,61.2583,121.61,31.6997,120.53,83.3049,25.0,79.9637,124.5098,525.8337,80.0702,88.705,136.4023,67.8568,34.8176,46.212,381.8908,243.4677,16.2431,60.9261,161.6816,464.4652,205.8967,111.6763,37.7727,166.9785,50.77,369.2278,200.9281,226.4228,194.8,42.5535,40.4546,44.1307,52.3435
2021-06-15,126.6016,96.8223,151.78,268.1203,548.46,154.9127,133.2525,80.47,207.8862,234.7574,169.1565,672.7716,42.6791,246.54,37.0187,2264.9001,789.7485,22.6526,283.94,42.75,83.7786,62.7077,201.5247,157.3479,129.46,51.962,364.743,239.668,91.5513,317.5209,740.8907,137.7124,131.3496,66.0179,120.509,332.1275,201.6555,274.4414,191.0207,23.4014,118.9599,456.7198,290.7867,207.6928,144.4955,137.4605,305.5284,273.6254,213.9428,344.6812,172.4721,61.2006,358.1837,213.3171,56.4298,334.414,65.7161,78.0509,249.0514,80.1828,49.19,121.8219,101.086,17.7488,76.5691,60.14,121.91,31.6677,120.2977,83.8774,24.41,79.9319,122.9411,524.5806,80.6839,88.9519,134.8871,68.3562,35.7545,45.9309,381.5536,244.4104,16.3492,61.1787,163.3468,464.475,199.7867,110.2548,38.2166,165.5305,49.3,370.2638,201.1267,225.3588,188.97,42.6354,40.7324,43.9548,54.2494
2021-06-16,127.0996,96.5715,149.15,266.0124,543.33,153.4339,131.657,80.11,207.6522,231.3376,170.7625,670.1544,42.2267,242.27,37.2244,2261.2302,779.2963,22.2934,283.11,42.78,84.7772,60.7029,199.4127,156.7862,128.2,51.928,360.4677,239.4803,91.0284,316.0747,741.779,136.3338,129.946,65.5303,119.8668,331.8592,198.9611,271.1547,188.0073,23.4545,117.7413,455.3905,290.4733,204.0135,144.4428,138.426,301.0588,272.3555,211.3011,339.1989,170.9299,60.7498,353.9998,212.6222,55.6143,328.7833,66.5061,78.3951,248.1067,78.5339,49.241,121.9248,102.016,17.7705,72.2923,60.5833,122.82,31.4357,118.627,83.1259,24.8,79.5022,122.3699,520.6923,79.8085,88.6199,133.2971,69.4965,35.1721,45.505,378.4127,244.1438,16.2263,60.9916,164.5913,462.835,201.6233,108.9349,37.8492,164.7582,48.89,367.4611,200.4227,222.0893,187.49,42.1517,40.8309,43.06,54.0554
2021-06-17,128.7012,96.0449,150.7,266.7899,551.36,153.6188,131.9838,84.56,208.675,235.0441,174.462,669.9434,42.7181,239.22,35.5966,2257.0684,778.8214,21.6948,278.69,43.35,83.615,58.4943,192.3328,150.7387,130.91,50.1271,365.541,241.4958,88.8704,308.3926,746.8068,132.841,131.2506,63.385,120.8305,323.3614,199.3941,271.4592,185.6893,23.2116,115.9652,460.6203,295.0033,199.6629,145.1368,134.431,303.4604,270.1734,212.6889,338.5799,171.5174,60.8487,357.3762,211.0878,56.0132,334.1757,67.0443,75.65,251.4999,78.6802,49.834,120.541,106.08,18.6156,72.7425,62.0117,125.79,31.5797,119.7081,82.1597,25.45,79.5659,122.7326,533.0536,78.6352,87.5983,132.6331,67.9793,34.8176,45.3517,385.5424,247.1432,16.0477,60.5238,165.8089,480.2844,205.5333,110.372,37.0687,164.6879,49.7,367.5536,197.724,224.5559,188.36,42.0698,38.34,43.239,52.2761
2021-06-18,127.4024,94.557,152.52,263.4922,565.59,149.8943,126.1305,84.65,206.8721,231.9306,174.345,643.3311,42.0227,237.35,34.6843,2206.5061,753.6859,20.8328,274.04,43.02,82.9693,57.4325,191.791,146.732,130.47,48.8699,361.8642,239.8656,85.5171,308.9466,753.5014,129.7113,129.4061,62.3123,119.2103,312.0281,193.7648,271.0025,182.4355,22.4374,113.99,459.3299,292.9533,196.5477,142.2906,131.0295,290.1753,265.2635,209.1858,335.2993,171.5541,58.2694,357.5027,207.243,55.0824,327.3732,66.5061,72.3627,250.0829,75.0799,50.077,120.0641,106.748,18.5972,71.4951,61.9517,125.03,31.0438,117.957,82.5802,25.37,79.168,120.6016,534.9531,77.5432,86.2022,131.1086,65.8026,32.986,45.028,376.4376,242.725,15.9974,59.2797,158.4943,476.7173,207.77,107.2866,35.5229,160.6684,49.7,361.4911,193.8791,222.8728,187.85,41.5414,37.4082,42.4384,50.9352
2021-06-21,129.1993,95.9028,149.7,267.5301,567.35,151.7057,127.8797,82.59,208.2243,233.5004,172.698,652.515,42.4531,245.28,35.5519,2226.6362,772.0443,21.5032,277.1,43.6,84.6308,58.146,195.7855,149.5724,132.13,51.3504,367.4888,241.5452,88.0238,317.3143,753.2542,133.2321,130.9807,64.3114,120.899,319.8192,200.2409,275.4713,185.4403,22.574,116.8015,463.6961,298.0,199.7256,143.9245,133.2529,294.3018,271.1986,213.1293,338.2262,173.3901,58.8362,363.0195,210.2033,55.5434,329.985,66.6276,73.9547,253.1676,75.197,49.7,121.6256,106.95,18.3861,73.1458,61.8233,120.78,31.5317,118.8862,84.6289,25.42,79.6932,121.4721,531.3232,79.4204,86.9939,131.6697,68.5447,34.1676,44.8235,384.9258,247.3146,16.1537,60.7203,160.1507,477.7945,206.9433,105.7577,36.7167,163.3364,48.12,369.5683,196.3161,226.6549,187.7,41.9656,38.7791,42.8246,52.7821
2021-06-22,130.8399,95.8778,149.68,267.6238,575.74,151.2621,128.2546,83.58,207.9382,232.5149,175.272,657.4618,42.4385,243.78,35.7486,2214.6626,775.1818,21.6709,276.92,43.83,84.7169,58.5793,195.7121,149.8452,134.04,51.6392,372.6002,240.1916,88.3143,321.2775,753.3184,133.0365,131.3046,63.5313,121.4131,319.8102,201.9249,280.0476,185.0025,22.3387,116.5705,463.3662,300.6533,200.1821,143.7313,133.058,294.1208,273.0986,211.9519,338.2085,175.9972,59.1377,367.836,211.0878,55.7295,336.6782,66.1415,73.7482,255.9438,75.7726,50.882,123.8696,109.206,18.8446,73.7929,60.9,118.3,31.6837,118.9308,84.942,25.4,79.5659,122.4877,531.0746,78.8608,87.1556,132.1,68.3186,34.615,44.551,389.1072,250.1806,16.07,61.6557,160.6072,486.3413,207.9033,105.9338,36.6412,164.1526,49.05,370.1439,197.6518,228.2122,188.87,41.9507,39.012,43.0224,53.794
2021-06-23,130.5665,95.2926,151.58,267.6613,574.23,151.2252,130.2345,83.82,206.8981,230.4306,175.191,653.4736,42.6404,243.57,35.9543,2210.1167,775.7735,21.7347,274.66,43.79,85.7241,59.1654,196.3181,150.0051,133.0,51.6137,372.4006,238.9369,88.2064,326.5836,735.9087,134.5082,130.7468,63.1412,121.2112,322.9589,198.3741,279.1162,184.2899,22.3236,115.1767,464.3656,301.8067,198.7498,142.8616,133.8641,296.2556,267.8408,207.7979,333.6546,175.4647,59.3688,365.0143,210.5102,55.2509,338.2274,65.6119,73.8945,255.7125,77.0996,51.274,124.4493,110.04,19.0147,73.249,61.3983,121.61,31.2358,118.761,84.9151,26.27,79.6057,122.8867,526.8778,78.1569,86.8492,129.7337,68.6861,34.8429,44.3635,386.188,250.0854,15.9974,61.609,159.1031,488.1296,218.8567,107.5275,36.4622,163.3276,50.51,367.2379,197.7602,227.0031,187.52,41.7275,39.3884,42.6864,54.1904
2021-06-24,130.2832,95.9112,150.73,273.1512,578.26,154.3766,132.8873,86.1,208.8396,230.3696,172.454,666.2718,42.9511,250.57,36.5178,2210.0676,777.4944,21.8065,275.49,43.71,85.7585,60.584,201.4146,151.6134,135.02,52.1489,372.4956,240.8437,88.9285,329.2789,713.7094,135.6632,131.1517,64.1164,121.5814,329.8465,196.719,279.2684,186.8912,22.4602,115.8378,468.2758,301.5233,199.2332,143.5116,135.0954,301.0492,268.1888,222.9879,334.0083,176.0247,60.396,364.6349,210.5914,55.5345,340.7994,66.2891,74.9357,257.0813,78.6216,51.806,124.9168,110.414,19.1626,72.9113,62.1,127.72,31.3478,118.8414,85.604,26.53,79.7506,125.063,541.4471,78.3825,86.8407,132.0906,69.1572,35.2902,44.568,396.1598,248.8952,16.0756,62.6473,159.0673,489.4537,226.6067,108.6301,37.435,165.5305,50.82,370.3109,197.1825,228.5121,191.94,41.9507,40.4815,42.9847,54.4096
2021-06-25,129.9903,94.44,149.67,276.0555,579.66,154.9496,130.8977,85.62,210.3391,232.4539,170.073,657.8452,42.2329,248.38,37.2244,2244.927,783.4916,21.8065,278.38,44.1,84.8374,60.7794,198.6322,152.6385,134.76,52.0809,374.8138,238.9665,89.0613,328.6872,717.4461,136.6319,132.2404,64.214,121.5898,329.8643,199.7887,280.8715,187.7926,22.6044,116.9528,471.6427,302.7833,199.5645,144.2496,136.4596,301.4019,268.1699,220.3558,337.7929,176.8601,59.9604,369.3636,209.7701,56.0043,339.002,67.0183,76.0717,255.4715,80.0364,52.707,144.3182,108.998,18.9885,73.5866,62.595,127.6,31.1798,120.539,86.6417,26.78,79.7587,124.8181,547.5134,78.2652,87.3259,131.2769,69.5247,35.3577,45.0706,397.2967,250.4283,16.1314,63.1712,159.4523,486.9934,223.9567,107.9722,37.0381,165.1443,51.73,375.9557,199.7097,229.5568,194.34,41.9582,41.5567,43.4933,54.5277
2021-06-28,131.6211,94.4567,149.94,275.3435,588.8,157.639,135.5112,87.08,210.4777,237.0325,172.1945,675.0052,43.2015,239.96,37.1707,2169.0586,787.7136,21.1201,276.61,43.33,85.44,60.7454,198.5955,149.4972,137.1,50.6198,376.7424,241.6341,86.3139,328.5933,731.2931,136.4549,129.1541,62.8965,121.6171,329.8107,199.1151,281.4536,186.1185,22.2476,115.7183,472.5159,304.1367,201.0863,144.0826,136.7076,307.12,272.4778,218.4415,336.0775,177.365,61.5316,357.7556,208.5697,56.0132,353.173,66.7231,75.4693,259.0381,81.3536,53.303,142.4575,110.434,19.9404,73.6241,63.0783,124.91,31.2918,120.8963,87.0711,27.38,79.4607,126.6952,539.7068,76.8122,86.5512,132.3151,69.0536,34.0579,45.3346,395.7937,247.9145,16.07,62.1983,158.5302,499.0775,229.5733,110.826,35.9485,168.0931,51.11,372.7155,197.7782,226.4324,197.82,41.8093,41.0281,43.3583,53.1362
2021-06-29,133.1348,93.8716,146.08,277.7137,590.75,158.4061,136.405,89.52,210.1484,237.9046,172.407,674.5929,43.5989,235.76,36.5715,2137.2192,783.0433,20.9685,276.21,43.23,85.1818,59.1909,197.5211,148.9799,138.35,50.1611,378.8801,242.8592,86.123,328.5367,734.7823,136.4456,127.6965,63.8724,121.3556,333.3082,198.1143,284.9999,185.3974,21.9896,115.9254,476.7949,306.9067,200.6454,144.0914,136.5392,309.9219,273.1174,219.5422,330.1972,178.2738,61.991,358.067,207.9199,55.5366,349.449,67.027,77.9992,261.6216,80.9146,53.35,145.8142,111.718,19.9821,73.249,62.6117,133.55,31.2758,120.0744,88.0641,26.63,78.8728,129.3248,542.9686,76.2075,86.3128,133.5871,68.997,33.8384,44.9002,395.5818,248.5921,16.003,62.3948,158.2257,502.1801,226.92,111.4005,35.5594,169.2779,50.76,369.5961,197.345,228.2316,196.78,41.5563,40.1321,43.1071,52.8074
